word-index,word,sentence-index,text-index,POS
11,the ,330,2,ART
12,law ,330,2,SUBST
13,of ,330,2,PREP
14,murder ,330,2,SUBST
15,to ,330,2,PREP
16,mothers ,330,2,SUBST
17,who ,330,2,PRON
18,killed ,330,2,VERB
19,their ,330,2,PRON
20,new-born ,330,2,ADJ
21,babies ,330,2,SUBST
22,whilst ,330,2,CONJ
23,suffering ,330,2,VERB
24,from ,330,2,PREP
25,the ,330,2,ART
26,effects ,330,2,SUBST
27,of ,330,2,PREP
28,childbirth,330,2,SUBST
1,Doubts ,331,2,SUBST
2,arose ,331,2,VERB
3,over ,331,2,PREP
4,the ,331,2,ART
5,length ,331,2,SUBST
6,of ,331,2,PREP
7,time ,331,2,SUBST
8,which ,331,2,PRON
9,might ,331,2,VERB
10,elapse ,331,2,VERB
11,before ,331,2,CONJ
12,the ,331,2,ART
13,child ,331,2,SUBST
14,ceased ,331,2,VERB
15,to ,331,2,PREP
16,be ,331,2,VERB
17,regarded ,331,2,VERB
18,as ,331,2,CONJ
19,newly ,331,2,ADV
20,born,331,2,VERB
21,and ,331,2,CONJ
22,the ,331,2,ART
23,Infanticide ,331,2,SUBST
24,Act ,331,2,SUBST
25,1938 ,331,2,ADJ
26,extended ,331,2,VERB
27,the ,331,2,ART
28,definition ,331,2,SUBST
29,to ,331,2,PREP
30,the ,331,2,ART
31,killing ,331,2,SUBST
32,of ,331,2,PREP
33,a ,331,2,ART
34,child ,331,2,SUBST
35,within ,331,2,PREP
36,twelve ,331,2,ADJ
37,months ,331,2,SUBST
38,of ,331,2,PREP
39,its ,331,2,PRON
40,birth ,331,2,SUBST
41,by ,331,2,PREP
42,a ,331,2,ART
43,mother ,331,2,SUBST
44,whose ,331,2,PRON
45,mind ,331,2,SUBST
46,is ,331,2,VERB
47,disturbed ,331,2,VERB
48,either ,331,2,ADV
49,by ,331,2,PREP
50,reason ,331,2,SUBST
51,of ,331,2,PREP
52,her ,331,2,PRON
53,not ,331,2,ADV
54,having ,331,2,VERB
55,fully ,331,2,ADV
56,recovered ,331,2,VERB
57,from ,331,2,PREP
58,the ,331,2,ART
59,effect ,331,2,SUBST
60,of ,331,2,PREP
61,giving ,331,2,VERB
62,birth ,331,2,SUBST
63,to ,331,2,PREP
64,the ,331,2,ART
65,child ,331,2,SUBST
66,or ,331,2,CONJ
67,the ,331,2,ART
68,effect ,331,2,SUBST
69,of ,331,2,PREP
70,lactation ,331,2,SUBST
71,consequent ,331,2,ADJ
72,upon ,331,2,PREP
73,the ,331,2,ART
74,birth ,331,2,SUBST
75,of ,331,2,PREP
76,the ,331,2,ART
77,child,331,2,SUBST
1,Infanticide ,332,2,SUBST
2,is ,332,2,VERB
3,a ,332,2,ART
4,defence ,332,2,SUBST
5,to ,332,2,PREP
6,murder,332,2,VERB
7,but ,332,2,CONJ
8,it ,332,2,PRON
9,is ,332,2,VERB
10,more ,332,2,ADV
11,usual ,332,2,ADJ
12,to ,332,2,PREP
13,charge ,332,2,VERB
14,infanticide ,332,2,SUBST
15,in ,332,2,PREP
16,the ,332,2,ART
17,first ,332,2,ADJ
18,place,332,2,SUBST
1,The ,333,2,ART
2,maximum ,333,2,ADJ
3,penalty ,333,2,SUBST
4,remains  ,333,2,VERB
5,life ,333,2,SUBST
6,imprisonment,333,2,SUBST
7,although ,333,2,CONJ
8,almost ,333,2,ADV
9,all ,333,2,ADJ
10,the ,333,2,ART
11,cases ,333,2,SUBST
12,each ,333,2,ADJ
13,year ,333,2,SUBST
14,twenty ,333,2,ADJ
15,or ,333,2,CONJ
16,so,333,2,ADV
17,are ,333,2,VERB
18,dealt ,333,2,VERB
19,with ,333,2,PREP
20,non-custodially,333,2,ADV
21,usually ,333,2,ADV
22,by ,333,2,PREP
23,a ,333,2,ART
24,probation ,333,2,SUBST
25,order,333,2,SUBST
1,Three ,334,2,ADJ
2,interconnected ,334,2,ADJ
3,criticisms ,334,2,SUBST
4,of ,334,2,PREP
5,the ,334,2,ART
6,law ,334,2,SUBST
7,may ,334,2,VERB
8,be ,334,2,VERB
9,considered ,334,2,VERB
10,here,334,2,ADV
1,first,335,2,ADJ
2,the ,335,2,ART
3,definition ,335,2,SUBST
4,of ,335,2,PREP
5,infanticide ,335,2,SUBST
6,is ,335,2,VERB
7,limited ,335,2,VERB
8,to ,335,2,PREP
9,the ,335,2,ART
10,killing ,335,2,SUBST
11,of ,335,2,PREP
12,the ,335,2,ART
13,child ,335,2,SUBST
14,most ,335,2,ADV
15,recently ,335,2,ADV
16,born,335,2,VERB
17,which ,335,2,PRON
18,means ,335,2,VERB
19,that ,335,2,CONJ
20,when ,335,2,CONJ
21,a ,335,2,ART
22,mother ,335,2,SUBST
23,in ,335,2,PREP
24,a ,335,2,ART
25,disturbed ,335,2,ADJ
26,state ,335,2,SUBST
27,kills ,335,2,VERB
28,both ,335,2,ADV
29,her ,335,2,PRON
30,last-born ,335,2,ADJ
31,child ,335,2,SUBST
32,and ,335,2,CONJ
33,another ,335,2,ADJ
34,slightly ,335,2,ADV
35,older ,335,2,ADJ
36,child,335,2,SUBST
37,the ,335,2,ART
38,one ,335,2,ADJ
39,killing ,335,2,SUBST
40,is ,335,2,VERB
41,infanticide ,335,2,SUBST
42,and ,335,2,CONJ
43,the ,335,2,ART
44,other ,335,2,SUBST
45,may ,335,2,VERB
46,be ,335,2,VERB
47,murder,335,2,SUBST
48,whereas ,335,2,CONJ
49,the ,335,2,ART
50,defendant,335,2,SUBST
51,'s ,335,2,UNC
52,culpability ,335,2,SUBST
53,is ,335,2,VERB
54,surely ,335,2,ADV
55,the ,335,2,ART
56,same ,335,2,ADJ
57,in ,335,2,PREP
58,both ,335,2,ADJ
59,cases,335,2,SUBST
1,If ,336,2,CONJ
2,the ,336,2,ART
3,essence ,336,2,SUBST
4,of ,336,2,PREP
5,infanticide ,336,2,SUBST
6,lies ,336,2,VERB
7,in ,336,2,PREP
8,the ,336,2,ART
9,effects ,336,2,SUBST
10,of ,336,2,PREP
11,the ,336,2,ART
12,stresses ,336,2,SUBST
13,consequent ,336,2,ADJ
14,upon ,336,2,PREP
15,recent ,336,2,ADJ
16,childbirth,336,2,SUBST
17,then ,336,2,ADV
18,it ,336,2,PRON
19,is ,336,2,VERB
20,this,336,2,ADJ
21,and ,336,2,CONJ
22,not ,336,2,ADV
23,the ,336,2,ART
24,age ,336,2,SUBST
25,of ,336,2,PREP
26,the ,336,2,ART
27,victim,336,2,SUBST
28,which ,336,2,PRON
29,should ,336,2,VERB
30,be ,336,2,VERB
31,the ,336,2,ART
32,basis ,336,2,SUBST
33,of ,336,2,PREP
34,the ,336,2,ART
35,law,336,2,SUBST
1,Second,337,2,ADJ
2,the ,337,2,ART
3,law ,337,2,SUBST
4,is ,337,2,VERB
5,gender-specific,337,2,ADJ
6,singling ,337,2,VERB
7,out ,337,2,ADV
8,women ,337,2,SUBST
9,for ,337,2,PREP
10,more ,337,2,ADV
11,lenient ,337,2,ADJ
12,treatment,337,2,SUBST
1,Some ,338,2,ADJ
2,people ,338,2,SUBST
3,take ,338,2,VERB
4,exception ,338,2,SUBST
5,to ,338,2,PREP
6,this ,338,2,ADJ
7,on ,338,2,PREP
8,the ,338,2,ART
9,ground ,338,2,SUBST
10,that ,338,2,CONJ
11,it ,338,2,PRON
12,may ,338,2,VERB
13,imply ,338,2,VERB
14,that ,338,2,CONJ
15,women ,338,2,SUBST
16,generally ,338,2,ADV
17,have ,338,2,VERB
18,weaker ,338,2,ADJ
19,characters ,338,2,SUBST
20,and ,338,2,CONJ
21,are ,338,2,VERB
22,less ,338,2,ADV
23,responsible ,338,2,ADJ
24,for ,338,2,PREP
25,their ,338,2,PRON
26,behaviour,338,2,SUBST
1,There ,339,2,PRON
2,is ,339,2,VERB
3,also ,339,2,ADV
4,the ,339,2,ART
5,argument ,339,2,SUBST
6,that ,339,2,CONJ
7,the ,339,2,ART
8,fathers ,339,2,SUBST
9,of ,339,2,PREP
10,children ,339,2,SUBST
11,may ,339,2,VERB
12,kill ,339,2,VERB
13,whilst ,339,2,CONJ
14,overwhelmed ,339,2,VERB
15,by ,339,2,PREP
16,the ,339,2,ART
17,stress ,339,2,SUBST
18,consequent ,339,2,ADJ
19,upon ,339,2,PREP
20,the ,339,2,ART
21,arrival ,339,2,SUBST
22,of ,339,2,PREP
23,a ,339,2,ART
24,new ,339,2,ADJ
25,child,339,2,SUBST
26,and ,339,2,CONJ
27,they ,339,2,PRON
28,should ,339,2,VERB
29,be ,339,2,VERB
30,not ,339,2,ADV
31,be ,339,2,VERB
32,left ,339,2,VERB
33,outside ,339,2,PREP
34,the ,339,2,ART
35,law ,339,2,SUBST
36,of ,339,2,PREP
37,infanticide,339,2,SUBST
1,The ,340,2,ART
2,third ,340,2,ADJ
3,criticism ,340,2,SUBST
4,is ,340,2,VERB
5,that ,340,2,CONJ
6,the ,340,2,ART
7,medical ,340,2,ADJ
8,basis ,340,2,SUBST
9,of ,340,2,PREP
10,the ,340,2,ART
11,Infanticide ,340,2,SUBST
12,Act ,340,2,SUBST
13,1938 ,340,2,ADJ
14,is ,340,2,VERB
15,now ,340,2,ADV
16,discredited,340,2,VERB
17,the ,340,2,ART
18,reference ,340,2,SUBST
19,to ,340,2,PREP
20,the ,340,2,ART
21,effect ,340,2,SUBST
22,of ,340,2,PREP
23,lactation ,340,2,SUBST
24,is ,340,2,VERB
25,without ,340,2,PREP
26,foundation,340,2,SUBST
27,and ,340,2,CONJ
28,it ,340,2,PRON
29,is ,340,2,VERB
30,acknowledged ,340,2,VERB
31,that ,340,2,CONJ
32,the ,340,2,ART
33,social ,340,2,ADJ
34,pressures ,340,2,SUBST
35,consequent ,340,2,ADJ
36,upon ,340,2,PREP
37,the ,340,2,ART
38,arrival ,340,2,SUBST
39,of ,340,2,PREP
40,a ,340,2,ART
41,new ,340,2,ADJ
42,child ,340,2,SUBST
43,financial ,340,2,ADJ
44,demands,340,2,SUBST
45,unsuitable ,340,2,ADJ
46,housing,340,2,SUBST
47,effects ,340,2,SUBST
48,on ,340,2,PREP
49,family ,340,2,SUBST
50,relationships,340,2,SUBST
51,may ,340,2,VERB
52,be ,340,2,VERB
53,just ,340,2,ADV
54,as ,340,2,ADV
55,likely ,340,2,ADJ
56,to ,340,2,PREP
57,lead ,340,2,VERB
58,to ,340,2,PREP
59,the ,340,2,ART
60,mental ,340,2,ADJ
61,disturbance ,340,2,SUBST
62,manifest ,340,2,VERB
63,in ,340,2,PREP
64,these ,340,2,ADJ
65,cases ,340,2,SUBST
66,as ,340,2,CONJ
67,any ,340,2,ADJ
68,condition ,340,2,SUBST
69,linked ,340,2,VERB
70,specifically ,340,2,ADV
71,with ,340,2,PREP
72,the ,340,2,ART
73,event ,340,2,SUBST
74,of ,340,2,PREP
75,giving ,340,2,VERB
76,birth,340,2,SUBST
1,In ,341,2,PREP
2,their ,341,2,PRON
3,evidence ,341,2,SUBST
4,to ,341,2,PREP
5,the ,341,2,ART
6,Criminal ,341,2,ADJ
7,Law ,341,2,SUBST
8,Revision ,341,2,SUBST
9,Committee,341,2,SUBST
10,the ,341,2,ART
11,Royal ,341,2,ADJ
12,College ,341,2,SUBST
13,of ,341,2,PREP
14,Psychiatrists ,341,2,SUBST
15,pressed ,341,2,VERB
16,for ,341,2,PREP
17,legal ,341,2,ADJ
18,recognition ,341,2,SUBST
19,of ,341,2,PREP
20,these ,341,2,ADJ
21,wider ,341,2,ADJ
22,social ,341,2,ADJ
23,and ,341,2,CONJ
24,situational ,341,2,ADJ
25,factors,341,2,SUBST
1,The ,342,2,ART
2,Committee ,342,2,SUBST
3,was ,342,2,VERB
4,equivocal ,342,2,ADJ
5,on ,342,2,PREP
6,this,342,2,ADJ
7,but ,342,2,CONJ
8,recommended ,342,2,VERB
9,a ,342,2,ART
10,formulation ,342,2,SUBST
11,which ,342,2,PRON
12,would ,342,2,VERB
13,be ,342,2,VERB
14,broad ,342,2,ADJ
15,enough ,342,2,ADV
16,to ,342,2,PREP
17,encompass ,342,2,VERB
18,these ,342,2,ADJ
19,wider ,342,2,ADJ
20,factors ,342,2,SUBST
21,the ,342,2,ART
22,balance ,342,2,SUBST
23,of ,342,2,PREP
24,the ,342,2,ART
25,woman,342,2,SUBST
26,'s ,342,2,UNC
27,mind ,342,2,SUBST
28,was ,342,2,VERB
29,disturbed ,342,2,VERB
30,the ,342,2,ART
31,effect ,342,2,SUBST
32,of ,342,2,PREP
33,giving ,342,2,VERB
34,birth ,342,2,SUBST
35,or ,342,2,CONJ
36,circumstances ,342,2,SUBST
37,consequent ,342,2,ADJ
38,upon ,342,2,PREP
39,that ,342,2,ADJ
40,birth,342,2,SUBST
1,Would ,343,2,VERB
2,it ,343,2,PRON
3,not ,343,2,ADV
4,be ,343,2,VERB
5,preferable ,343,2,ADJ
6,to ,343,2,PREP
7,absorb ,343,2,VERB
8,infanticide ,343,2,SUBST
9,into ,343,2,PREP
10,the ,343,2,ART
11,doctrine ,343,2,SUBST
12,of ,343,2,PREP
13,diminished ,343,2,ADJ
14,responsibility ,343,2,SUBST
15,and ,343,2,CONJ
16,allow ,343,2,VERB
17,the ,343,2,ART
18,prosecution ,343,2,SUBST
19,to ,343,2,PREP
20,charge ,343,2,VERB
21,manslaughter ,343,2,SUBST
22,in ,343,2,PREP
23,such ,343,2,ADJ
24,cases,343,2,SUBST
1,This ,344,2,ADJ
2,would ,344,2,VERB
3,have ,344,2,VERB
4,the ,344,2,ART
5,advantage ,344,2,SUBST
6,of ,344,2,PREP
7,removing ,344,2,VERB
8,both ,344,2,ADJ
9,the ,344,2,ART
10,restriction ,344,2,SUBST
11,the ,344,2,ART
12,victim ,344,2,SUBST
13,and ,344,2,CONJ
14,the ,344,2,ART
15,limitation ,344,2,SUBST
16,to  ,344,2,PREP
17,women,344,2,SUBST
18,but ,344,2,CONJ
19,the ,344,2,ART
20,Criminal ,344,2,ADJ
21,Law ,344,2,SUBST
22,Revision ,344,2,SUBST
23,Committee ,344,2,SUBST
24,thought ,344,2,VERB
25,that ,344,2,CONJ
26,this ,344,2,ADJ
27,would ,344,2,VERB
28,lead ,344,2,VERB
29,to ,344,2,PREP
30,an ,344,2,ART
31,effective ,344,2,ADJ
32,narrowing ,344,2,SUBST
33,of ,344,2,PREP
34,the ,344,2,ART
35,scope ,344,2,SUBST
36,of ,344,2,PREP
37,infanticide,344,2,SUBST
1,There ,345,2,PRON
2,might ,345,2,VERB
3,be ,345,2,VERB
4,cases ,345,2,SUBST
5,of ,345,2,PREP
6,killings ,345,2,SUBST
7,by ,345,2,PREP
8,mothers ,345,2,SUBST
9,burdened ,345,2,VERB
10,by ,345,2,PREP
11,social ,345,2,ADJ
12,and ,345,2,CONJ
13,emotional ,345,2,ADJ
14,pressures,345,2,SUBST
15,which ,345,2,PRON
16,could ,345,2,VERB
17,not ,345,2,ADV
18,be ,345,2,VERB
19,brought ,345,2,VERB
20,within ,345,2,PREP
21,the ,345,2,ART
22,definition ,345,2,SUBST
23,of ,345,2,PREP
24,mental ,345,2,ADJ
25,disorder ,345,2,SUBST
26,which ,345,2,PRON
27,would ,345,2,VERB
28,be ,345,2,VERB
29,the ,345,2,ART
30,basis ,345,2,SUBST
31,of ,345,2,PREP
32,a ,345,2,ART
33,reformed ,345,2,ADJ
34,defence ,345,2,SUBST
35,of ,345,2,PREP
36,diminished ,345,2,ADJ
37,responsibility,345,2,SUBST
1,doctors ,346,2,SUBST
2,might ,346,2,VERB
3,be ,346,2,VERB
4,prepared ,346,2,ADJ
5,to ,346,2,PREP
6,stretch ,346,2,VERB
7,those ,346,2,ADJ
8,definitions ,346,2,SUBST
9,to ,346,2,PREP
10,bring ,346,2,VERB
11,such ,346,2,ADJ
12,cases ,346,2,SUBST
13,within ,346,2,PREP
14,diminished ,346,2,ADJ
15,responsibility,346,2,SUBST
16,but ,346,2,CONJ
17,that ,346,2,ADJ
18,is ,346,2,VERB
19,an ,346,2,ART
20,unsatisfactory ,346,2,ADJ
21,basis ,346,2,SUBST
22,on ,346,2,PREP
23,which ,346,2,PRON
24,to ,346,2,PREP
25,reform ,346,2,VERB
26,the ,346,2,ART
27,law,346,2,SUBST
28,and ,346,2,CONJ
29,it ,346,2,PRON
30,provides ,346,2,VERB
31,the ,346,2,ART
32,defendant ,346,2,SUBST
33,with ,346,2,PREP
34,no ,346,2,ART
35,legal ,346,2,ADJ
36,protection ,346,2,SUBST
37,against ,346,2,PREP
38,a ,346,2,ART
39,murder ,346,2,SUBST
40,verdict,346,2,SUBST
1,The ,347,2,ART
2,Committee,347,2,SUBST
3,'s ,347,2,UNC
4,solution ,347,2,SUBST
5,was ,347,2,VERB
6,to ,347,2,PREP
7,persist ,347,2,VERB
8,with ,347,2,PREP
9,a ,347,2,ART
10,separate ,347,2,ADJ
11,offence ,347,2,SUBST
12,of ,347,2,PREP
13,infanticide,347,2,SUBST
1,Would ,348,2,VERB
2,it ,348,2,PRON
3,not ,348,2,ADV
4,be ,348,2,VERB
5,preferable ,348,2,ADJ
6,to ,348,2,PREP
7,broaden ,348,2,VERB
8,the ,348,2,ART
9,defence ,348,2,SUBST
10,of ,348,2,PREP
11,diminished ,348,2,ADJ
12,responsibility ,348,2,SUBST
13,to ,348,2,PREP
14,convert ,348,2,VERB
15,it ,348,2,PRON
16,into ,348,2,PREP
17,a ,348,2,ART
18,defence ,348,2,SUBST
19,of ,348,2,PREP
20,extreme ,348,2,ADJ
21,emotional ,348,2,ADJ
22,disturbance,348,2,SUBST
23,applicable ,348,2,ADJ
24,to ,348,2,PREP
25,both ,348,2,ADJ
26,sexes,348,2,SUBST
1,g,349,2,SUBST
2,Killing ,349,2,VERB
3,in ,349,2,PREP
4,Pursuance ,349,2,SUBST
5,of ,349,2,PREP
6,a ,349,2,ART
7,Suicide ,349,2,SUBST
8,Pact,349,2,SUBST
1,Section ,350,2,SUBST
2,4 ,350,2,ADJ
3,of ,350,2,PREP
4,the ,350,2,ART
5,Homicide ,350,2,SUBST
6,Act ,350,2,SUBST
7,1957 ,350,2,ADJ
8,provides ,350,2,VERB
9,that ,350,2,CONJ
10,a ,350,2,ART
11,person ,350,2,SUBST
12,who ,350,2,PRON
13,kills ,350,2,VERB
14,another ,350,2,ADJ
15,in ,350,2,PREP
16,pursuance ,350,2,SUBST
17,of ,350,2,PREP
18,a ,350,2,ART
19,suicide ,350,2,SUBST
20,pact ,350,2,SUBST
21,is ,350,2,VERB
22,guilty ,350,2,ADJ
23,of ,350,2,PREP
24,manslaughter ,350,2,SUBST
25,not ,350,2,ADV
26,murder,350,2,SUBST
1,A ,351,2,ART
2,suicide ,351,2,SUBST
3,pact ,351,2,SUBST
4,exists ,351,2,VERB
5,where ,351,2,CONJ
6,two ,351,2,ADJ
7,or ,351,2,CONJ
8,more ,351,2,ADJ
9,people,351,2,SUBST
10,each ,351,2,ADJ
11,having ,351,2,VERB
12,a ,351,2,ART
13,settled ,351,2,ADJ
14,intention ,351,2,SUBST
15,of ,351,2,PREP
16,dying,351,2,ADJ
17,reach ,351,2,VERB
18,an ,351,2,ART
19,agreement ,351,2,SUBST
20,which ,351,2,PRON
21,has ,351,2,VERB
22,as ,351,2,PREP
23,its ,351,2,PRON
24,object ,351,2,SUBST
25,the ,351,2,ART
26,death ,351,2,SUBST
27,of ,351,2,PREP
28,both ,351,2,ADJ
29,or ,351,2,CONJ
30,all,351,2,ADJ
1,This ,352,2,ADJ
2,may ,352,2,VERB
3,be ,352,2,VERB
4,said ,352,2,VERB
5,to ,352,2,PREP
6,amount ,352,2,VERB
7,to ,352,2,PREP
8,a ,352,2,ART
9,mutual ,352,2,ADJ
10,exercise ,352,2,SUBST
11,of ,352,2,PREP
12,the ,352,2,ART
13,individuals,352,2,SUBST
14,' ,352,2,UNC
15,rights ,352,2,SUBST
16,of ,352,2,PREP
17,self-determination,352,2,SUBST
1,Cases ,353,2,SUBST
2,are ,353,2,VERB
3,infrequent,353,2,ADJ
4,tending ,353,2,VERB
5,to ,353,2,PREP
6,occur ,353,2,VERB
7,in ,353,2,PREP
8,circumstances ,353,2,SUBST
9,which ,353,2,PRON
10,evoke ,353,2,VERB
11,compassion ,353,2,SUBST
12,condemnation,353,2,SUBST
1,The ,354,2,ART
2,Criminal ,354,2,ADJ
3,Law ,354,2,SUBST
4,Revision ,354,2,SUBST
5,Committee ,354,2,SUBST
6,recommended ,354,2,VERB
7,that ,354,2,CONJ
8,killings ,354,2,SUBST
9,in ,354,2,PREP
10,pursuance ,354,2,SUBST
11,of ,354,2,PREP
12,a ,354,2,ART
13,suicide ,354,2,SUBST
14,pact ,354,2,SUBST
15,should ,354,2,VERB
16,be ,354,2,VERB
17,a ,354,2,ART
18,separate ,354,2,ADJ
19,offence,354,2,SUBST
20,on ,354,2,PREP
21,the ,354,2,ART
22,ground ,354,2,SUBST
23,that ,354,2,CONJ
24,the ,354,2,ART
25,stigma ,354,2,SUBST
26,and ,354,2,CONJ
27,maximum ,354,2,ADJ
28,penalty ,354,2,SUBST
29,for ,354,2,PREP
30,manslaughter ,354,2,SUBST
31,are ,354,2,VERB
32,inappropriate ,354,2,ADJ
33,in ,354,2,PREP
34,these ,354,2,ADJ
35,cases,354,2,SUBST
1,Suicide ,355,2,SUBST
2,and ,355,2,CONJ
3,attempted ,355,2,ADJ
4,suicide ,355,2,SUBST
5,ceased ,355,2,VERB
6,to ,355,2,PREP
7,be ,355,2,VERB
8,a ,355,2,ART
9,crime ,355,2,SUBST
10,when ,355,2,CONJ
11,the ,355,2,ART
12,Suicide ,355,2,SUBST
13,Act ,355,2,SUBST
14,1961 ,355,2,ADJ
15,became ,355,2,VERB
16,law,355,2,SUBST
17,in ,355,2,PREP
18,recognition ,355,2,SUBST
19,of ,355,2,PREP
20,the ,355,2,ART
21,right ,355,2,SUBST
22,to ,355,2,PREP
23,self-determination,355,2,SUBST
24,but ,355,2,CONJ
25,there ,355,2,PRON
26,remains ,355,2,VERB
27,an ,355,2,ART
28,offence ,355,2,SUBST
29,of ,355,2,PREP
30,aiding,355,2,VERB
31,abetting,355,2,VERB
32,counselling,355,2,SUBST
33,or ,355,2,CONJ
34,procuring ,355,2,VERB
35,the ,355,2,ART
36,suicide ,355,2,SUBST
37,of ,355,2,PREP
38,another ,355,2,ADJ
39,which ,355,2,PRON
40,carries ,355,2,VERB
41,a ,355,2,ART
42,maximum ,355,2,ADJ
43,penalty ,355,2,SUBST
44,of ,355,2,PREP
45,fourteen ,355,2,ADJ
46,years,355,2,SUBST
47,' ,355,2,UNC
48,imprisonment,355,2,SUBST
1,Many ,356,2,ADJ
2,of ,356,2,PREP
3,the ,356,2,ART
4,cases ,356,2,SUBST
5,involve ,356,2,VERB
6,compassionate ,356,2,ADJ
7,assistance,356,2,SUBST
8,of ,356,2,PREP
9,the ,356,2,ART
10,kind ,356,2,SUBST
11,which ,356,2,PRON
12,may ,356,2,VERB
13,be ,356,2,VERB
14,necessary ,356,2,ADJ
15,and ,356,2,CONJ
16,justifiable ,356,2,ADJ
17,if ,356,2,CONJ
18,the ,356,2,ART
19,right ,356,2,SUBST
20,to ,356,2,PREP
21,self-determination ,356,2,SUBST
22,is ,356,2,VERB
23,to ,356,2,PREP
24,have ,356,2,VERB
25,any ,356,2,ADJ
26,meaning ,356,2,SUBST
27,for ,356,2,PREP
28,those ,356,2,ADJ
29,who ,356,2,PRON
30,are ,356,2,VERB
31,weak ,356,2,ADJ
32,or ,356,2,CONJ
33,bedridden ,356,2,SUBST
34,e.g. ,356,2,ADV
35,responding ,356,2,VERB
36,to ,356,2,PREP
37,a ,356,2,ART
38,request ,356,2,SUBST
39,to ,356,2,PREP
40,bring ,356,2,VERB
41,pills,356,2,SUBST
42,but ,356,2,CONJ
43,not ,356,2,ADV
44,all ,356,2,ADJ
45,are ,356,2,VERB
46,like ,356,2,PREP
47,this,356,2,ADJ
1,In ,357,2,PREP
2,1977,357,2,ADJ
3,a ,357,2,ART
4,woman ,357,2,SUBST
5,was ,357,2,VERB
6,convicted ,357,2,VERB
7,of ,357,2,PREP
8,an ,357,2,ART
9,attempt ,357,2,SUBST
10,to ,357,2,PREP
11,counsel ,357,2,VERB
12,her  ,357,2,PRON
13,mother,357,2,SUBST
14,'s ,357,2,UNC
15,suicide ,357,2,SUBST
16,by ,357,2,PREP
17,repeatedly ,357,2,ADV
18,encouraging ,357,2,VERB
19,her ,357,2,PRON
20,to ,357,2,PREP
21,take ,357,2,VERB
22,an ,357,2,ART
23,overdose,357,2,SUBST
24,and ,357,2,CONJ
25,it ,357,2,PRON
26,was ,357,2,VERB
27,shown ,357,2,VERB
28,that ,357,2,CONJ
29,the ,357,2,ART
30,mother,357,2,SUBST
31,'s ,357,2,UNC
32,death ,357,2,SUBST
33,would ,357,2,VERB
34,greatly ,357,2,ADV
35,alleviate ,357,2,VERB
36,the ,357,2,ART
37,defendant,357,2,SUBST
38,'s ,357,2,UNC
39,financial ,357,2,ADJ
40,problems,357,2,SUBST
1,It ,358,2,PRON
2,is ,358,2,VERB
3,for ,358,2,PREP
4,cases ,358,2,SUBST
5,of ,358,2,PREP
6,this ,358,2,ADJ
7,kind,358,2,SUBST
8,where ,358,2,CONJ
9,the ,358,2,ART
10,evidence ,358,2,SUBST
11,shows ,358,2,VERB
12,that ,358,2,CONJ
13,there ,358,2,PRON
14,was ,358,2,VERB
15,active ,358,2,ADJ
16,persuasion ,358,2,SUBST
17,compassionate ,358,2,ADJ
18,assistance ,358,2,SUBST
19,to ,358,2,PREP
20,someone ,358,2,PRON
21,already ,358,2,ADV
22,determined ,358,2,VERB
23,to ,358,2,PREP
24,commit ,358,2,VERB
25,suicide,358,2,SUBST
26,that ,358,2,CONJ
27,a ,358,2,ART
28,substantial ,358,2,ADJ
29,maximum ,358,2,ADJ
30,penalty ,358,2,SUBST
31,is ,358,2,VERB
32,thought ,358,2,VERB
33,necessary,358,2,ADJ
1,For ,359,2,PREP
2,this ,359,2,ADJ
3,offence ,359,2,SUBST
4,and ,359,2,CONJ
5,for ,359,2,PREP
6,the ,359,2,ART
7,proposed ,359,2,ADJ
8,suicide-pact ,359,2,ADJ
9,offence,359,2,SUBST
10,the ,359,2,ART
11,Criminal ,359,2,ADJ
12,Law ,359,2,SUBST
13,Revision ,359,2,SUBST
14,Committee ,359,2,SUBST
15,CLRC,359,2,SUBST
16,recommended ,359,2,VERB
17,a ,359,2,ART
18,maximum ,359,2,SUBST
19,of ,359,2,PREP
20,seven ,359,2,ADJ
21,years,359,2,SUBST
22,' ,359,2,UNC
23,imprisonment,359,2,SUBST
1,This ,360,2,ADJ
2,grading ,360,2,SUBST
3,of ,360,2,PREP
4,the ,360,2,ART
5,offences ,360,2,SUBST
6,may ,360,2,VERB
7,be ,360,2,VERB
8,seen ,360,2,VERB
9,as ,360,2,PREP
10,a ,360,2,ART
11,compromise ,360,2,SUBST
12,between ,360,2,PREP
13,the ,360,2,ART
14,compassionate ,360,2,ADJ
15,elements ,360,2,SUBST
16,in ,360,2,PREP
17,the ,360,2,ART
18,offences,360,2,SUBST
19,which ,360,2,PRON
20,are ,360,2,VERB
21,related ,360,2,VERB
22,to ,360,2,PREP
23,the ,360,2,ART
24,right ,360,2,SUBST
25,to ,360,2,PREP
26,self-determination,360,2,SUBST
27,and ,360,2,CONJ
28,the ,360,2,ART
29,need ,360,2,SUBST
30,to ,360,2,PREP
31,protect ,360,2,VERB
32,the ,360,2,ART
33,vulnerable ,360,2,ADJ
34,from ,360,2,PREP
35,persuasion ,360,2,SUBST
36,on ,360,2,PREP
37,such ,360,2,ADJ
38,a ,360,2,ART
39,crucial ,360,2,ADJ
40,matter ,360,2,SUBST
41,as ,360,2,CONJ
42,the ,360,2,ART
43,ending ,360,2,SUBST
44,of ,360,2,PREP
45,life,360,2,SUBST
