sentence-index,sentence,text-index
1023,"However, it is possible to concede that defendants should be judged on the facts as they believe them to be, and yet to argue an exception in rape cases.",2
1024,"This would be a bold argument, since its thrust would be that is correct as a case on general principles but wrong as a rape decision.",2
1025,How might the argument run?,2
1026,One could argue that there are certain situations in which the risk of serious harm is so obvious that it would be right for the law to impose a duty to take care to ascertain the facts before proceeding.,2
1027,"In other words, mistakes must be based on reasonable grounds where the offences are serious — which would cover not only rape but also cases involving a risk of death or serious injury, the use of force in self-defence.",2
1028,"One drawback of this style of argument is that not only is the harm serious for the victim, but conviction for such an offence is serious for the defendant: a single class of offenders (rapists, serious wounders) would contain not only those with subjective fault but also those who merely failed to take proper care, all of whom would be convict.ed of a grave offence carrying a maximum of life imprisonment.",2
1029,"Perhaps a more fruitful line of argument is to emphasize that not only is rape a serious matter for the victim, but the ascertainment of one vital fact — consent — is a relatively easy matter for the man.",2
1030,"There is a clear contrast here between cases of the use of serious force in self-defence, where there may be a need to act instantaneously on a hastily formed view of the situation, and sexual intercourse with another, where consent or non-consent is the essence of the crime and can be ascertained by asking a plain question of the victim.",2
1031,Thus the argument is that the victim's right to autonomy and freedom of sexual choice does not need to yield to the principle that a defendant should be judged on the facts as he believes them to be; it would be so simple (the inevitable physical proximity of the man and woman) for the man to ascertain the facts here.,2
1032,", this involves a departure from the general subjective principle of criminal liability, since it involves imposing a duty on the defendant to ask about the victim's consent before continuing with his conduct.",2
1033,"But compared with the potential sacrifice of victims' rights, this duty is so undemanding that the arguments in its favour are powerful.",2
1034,"Critics will say that it converts rape into an offence of negligence, in one respect .",2
1035,"The answer is that it does, and that the justifications for doing so have been set out above — not so much because rape is a serious offence, but rather because ascertainment of the facts is so easy that there should be little substantive unfairness to defendants.",2
1036,"If the criminal law is to impose further duties on citizens, it is important to take account of the legality principles, particularly the principle of maximum certainty (see Chapter 3.3 (i) and (g)).",2
1037,This brings the discussion back to whether changes in social attitudes are the most effective way of preventing sexual victimization.,2
1038,"There is no shortage of examples of defendants in rape cases who assumed that a woman who said no really meant yes, or who inferred from other supposed clues (make-up, clothing, accepting a drink) that the victim had consented, despite her apparent protests.",2
1039,"Changing the law on mistake in rape could help to change these social attitudes, for some time to come defendants might find themselves charged with rape such ingrained attitudes towards women.",2
1040,(d) Reckless Rapes,2
1041,One of the many reactions to the decision of the House of Lords in (1982) was that it went against ,2
1042,and cut down its ambit.,2
1043,"In fact, although the two decisions are opposed in spirit, their practical spheres of operation can be separated.",2
1044,"For one thing,deals with cases where D has either recognized the risk or has failed to give any thought to it, whereas applies only where D has formed a distinct belief that the victim is consenting, a situation not explicitly covered by .",2
1045,"It may also be said that is concerned with foresight of consequences, whereas is concerned with knowledge of circumstances.",2
1046,"It is doubtful whether either of these distinctions would bear scrutiny  on the broader canvas of moral and social philosophy: the moral thrust of is that people are often just as much to blame for to think as they are for thinking about their actions and its consequences, and this very argument was applied to rape in the paragraphs above.",2
1047,"In fact, the definition of recklessness has not been followed in rape cases, that offence would seem to fulfil the criterion of being a modern statute in which the term ‘reckless’ is used.",2
1048,"The Court of Appeal's decisions have wavered somewhat, but the test which they now favour is that D is reckless if he ‘could not care less’ whether the woman is not consenting.",2
1049,"This test is ambiguous D must have thought about whether the woman is consenting, but there are those who argue that one cannot be said ‘not to care less’ about something unless one has considered it.",2
1050,"There are arguments here, as there are mistake, that the law should impose a duty on men to consider consent, and therefore should treat them as reckless if they have failed to give any thought to the matter.",2
1051,Plausible cases are likely to be extremely rare in practice.,2
1052,"(e) Fraud, Deception, and Consent",2
1053,How should the law deal with cases where the woman's consent to sexual intercourse stemmed from a mistake on her part?,2
1054,"English law has tended to confine narrowly the situations in which a mistake is held to negative the consent apparently given by the woman: only where the victim was made to believe that the man was her husband, or that the act to which she was being asked to consent was not sexual intercourse, is the mistake sufficiently fundamental to convert the apparently consensual sex into rape.",2
1055,"The latter question has arisen where young girls have been invited to submit to acts to train their voice or to improve their breathing — unbeknown to them, the act which they were permitting was sexual intercourse.",2
1056,"Other types of fraud and mistake are held to be insufficient for the offence of rape, and bring the case within the lesser offence of procuring a woman by false pretences or false representations to have unlawful sexual intercourse (section 3, Sexual Offences Act 1956, carrying a maximum penalty of two years' imprisonment).",2
1057,Does the existing dividing line reflect the relative seriousness of  these mistake-related offences?,2
1058,"Since the identity of one's sexual partner may be assumed to be of fundamental significance, it is surely unjustified to give effect to this only where the mistake concerns whether the man is the woman's husband?",2
1059,"But there are wider issues here, too, implicit in the promiscuous use of the words ‘mistake’, ‘false representations’, ‘fraud’, .",2
1060,"Analogies with the effect of mistake in the law of contract may appear obvious, but it is questionable whether they are appropriate.",2
1061,The issues are: when the defendant should be convicted of a crime; how the crime should be labelled; and how seriously it should be viewed.,2
1062,"It could be argued, therefore, that the focus should not be the victim's mental state but the defendant's intentions.",2
1063,"If D set out to trick V into having sex, realising that she probably would not consent otherwise, are not his intention and his method sufficient to condemn him for rape, as they would be for obtaining property by deception?",2
1064,"Similarly, if D knowingly takes advantage of the fact that V is labouring under a mistaken belief to have sex with her, when (as he realises) she probably would not consent otherwise, should this not be sufficient?",2
1065,"The answer to those questions may be said to depend on whether it is generally as serious to obtain sex by deception as it is by other means (threats, force, fear).",2
1066,"In England the Criminal Law Revision Committee took the view that it is not, and therefore supported the division between fundamental deceptions (identity or the nature of the act) and lesser deceptions, placing the latter within the less serious category of procuring sex by deception.",2
1067,"this view, the woman who agrees to have sex with D only when he promises to marry her (never intending to keep this promise)— and because he has promised to marry her — is a victim not of rape but of the lesser offence of procuring sexual intercourse by false representations.",2
1068,"The Committee proposed to raise the maximum penalty for this offence to five years, but limited its recommendation to cases where D actively deceives V and failed to make any provision for cases where D takes advantage of a known mistake.",2
1069,"(f) Threats, Fear and Consent",2
1070,"More frequent in practice, and more problematic, are the cases involving threats and fear.",2
1071,"At one time it was the law that rape is  committed only where the woman submits through force, fear, or fraud.",2
1072,"This is a requirement, because decisions in the nineteenth century made it clear that rape can be committed whenever the woman does not consent — is asleep, , or too drunk to consent.",2
1073,"However, there are both practical and legal problems in cases where the woman says that she consented through fear only: she did not resist, because she thought that it would be hopeless in the circumstances, she was terrified, or she feared serious violence.",2
1074,"The practical problems are that there may be no evidence of violence on the woman's body, which usually means that the case will be a question of the victim's word against the defendant's; this may lead the police to be sceptical of the woman's complaint, or may incline the prosecutor to accept a plea of guilty to the lesser charge of indecent assault.",2
1075,"The legal problems are similar to those in the cases of mistake and deception: are all threats serious enough to justify regarding the crime as a rape, or should some threats be accommodated within a lesser offence?",2
1076,"English law has the lesser crime of procuring unlawful sexual intercourse by threats or intimidation, and appears to limit rape to those cases where there is a threat of violence.",2
1077,"However, there is a wider dimension to the question, which encompasses fear threats, and this hinges on the distinction between submission and consent.",2
1078,In the case of (1981) two girls were picked up by two men and taken to a remote house.,2
1079,The victim was already distressed after being raped by the other man when D announced his intention to have sex with her.,2
1080,"She asked him why he could not leave her alone, what the other man had already done to her, but he turned off the lights and told her to undress.",2
1081,She did not resist.,2
1082,The Court of Appeal rejected the defence argument that there must be actual violence or threats of violence for the offence to be classified as rape.,2
1083,It also rejected the Crown's argument that the issue of consent should be left to the jury — in the same way as the question of dishonesty is left to them in theft cases — but its actual decision comes fairly close to this position.,2
1084,"Thus, the jury should be instructed that the term ‘consent’ covers a whole range of situations from actual desire to reluctant acquiescence, and that the dividing line between real consent and mere submission must be drawn by the jury by applying its knowledge of human nature to the facts of the case.",2
1085,"The law of rape may therefore extend to threats threats of violence, but its boundaries are most uncertain.",2
1086,"Resort to such concepts as ‘common sense’ and ‘knowledge of human nature’, is little more than a veiled admission that no satisfactory criteria have been found.",2
1087,"The narrowest position is to say that rape is committed only where D threatens violence or knows that V is in fear of violence, and that any other threat must fall within the lesser offence of procuring sex by threats.",2
1088,"A broad position would be to hold that any threat may negative consent, and this might include a threat to send a compromising photograph to someone, a threat to report a driver for exceeding the speed limit, .",2
1089,"Among intermediate positions, one possibility is to draw an analogy with the offence of blackmail, holding that any unwarranted demand for sex with menaces should amount to rape, the menaces being either sufficient to influence an ordinary person or sufficient to influence the mind of this victim.",2
1090,"But the difficulty with this discussion is that it lacks a firm point of reference because it cannot be taken for granted that there should be two levels of offence, rape and procuring sex by threats.",2
1091,"If there is to be a single offence of serious sexual assault, there are arguments for including all cases of obtaining sex by fear or threats within that.",2
1092,"If the present division is regarded as desirable, the next step is to ensure that the maximum penalty for the lesser offence is sufficient to deal with cases of serious threats which are not enough to negative consent in rape.",2
1093,"Then one can address the question of whether rape should be confined to cases where submission arises from a threat or fear of violence, or whether it should be phrased more widely.",2
1094,"At that stage, questions about the appropriateness of labels, sentencing powers, and the principle of legality (certainty requirements) come to the fore.",2
1095,These questions will be considered on a broader canvas in section 8.7 below.,2
1096,8.6 OTHER NON-CONSENSUAL SEXUAL OFFENCES,2
1097,"So far the discussion has focused on the offence of rape in English law, which is confined to cases of ‘sexual intercourse’ where the penis penetrates the vagina.",2
1098,"Other kinds of sexual assault are classified in English law as buggery, attempted buggery or rape, or  indecent assault, and there are also offences against young people and the mentally disordered.",2
1099,These will be considered briefly before the general subject of sexual offences is re-examined.,2
1100,(a) Buggery,2
1101,"One of the circumstances constituting this offence is where the penis penetrate the anus of a male or a female, and the maximum penalty is life imprisonment.",2
1102,"The law therefore allows the offence to be treated just as seriously as rape, and we have seen how some would argue that it should be included as a form of rape, or as a form of the most serious offence of sexual assault, in any reformed law.",2
1103,"In ordinary parlance one might say that anyone who has been forcibly subjected to this offence has been raped; the psychological effects are likely to be deep, and there is no risk of pregnancy (as there is not from some rapes, since ejaculation is not part of the definition), there may be the risk of disease.",2
1104,(b) Attempted Rape or Attempted Buggery,2
1105,"If a defendant fulfils the requirements for the offence of rape or buggery but failed to achieve penetration, liability for attempted rape or attempted buggery may be possible.",2
1106,"These are serious offences, carrying the same maximum penalty as the full offences.",2
1107,A survey in the 1970s showed that almost one-third of rape charges resulted in conviction of attempted rape.,2
1108,"the law of attempts, the least that a defendant must be proved to have done is something ‘more than merely preparatory’ to sexual intercourse, with intent to have unlawful sexual intercourse without the woman's consent.",2
1109,Whether the prosecution can prove attempted rape the lesser offence of indecent assault will often depend on proof of the defendant's intention to go beyond the indecent acts already committed.,2
1110,"A legal problem has arisen here defendants who ‘could not care less’ whether the woman was not consenting: we have seen that such men can be convicted of rape in cases where they achieve penetration, but there is a problem in convicting them of attempted rape where they fail to achieve penetration but clearly intended to do so.",2
1111,The problem is that  conviction for an attempted crime requires an intent to commit the full offence whereas the ‘reckless’ attempted rapist intends to have sexual intercourse but is merely reckless the woman's non-consent.,2
1112,"The strong argument classifying such offences as attempted rape merely indecent assault has now been recognized by the Law Commission's draft Criminal Code, and the Court of Appeal has recently found its way to this conclusion by ‘interpreting’ the Criminal Attempts Act 1981.",2
1113,(c) Indecent Assault,2
1114,"In English law the offence of indecent assault is charged for all forms of sexual assault rape, buggery, and attempts to commit those crimes.",2
1115,"Until 1985 the maximum penalty for indecent assault on a female was two years' imprisonment, compared with ten years for indecent assault on a male — a legacy of the horror with which homosexuality was viewed, and of the undervaluing of female sexual and physical autonomy — but the maximum penalty for both forms of indecent assault is now ten years.",2
1116,"This is a far more realistic maximum for cases involving forced oral sex and other indignities, but the real question is whether such serious forms of sexual assault should be classified differently.",2
1117,"they ‘share’ the offence of indecent assault with many minor forms of misconduct, giving an unwanted kiss or fondling clothes being worn by someone else, for which the penalty is likely to be a long way down the scale.",2
1118,"This suggests that there is a strong argument for having two grades of indecent assault in English law, or for moving some of the more serious forms of the crime (forced fellatio or cunnilingus) into a broadened crime of rape or ‘serious sexual assault’.",2
1119,"Most of the technical legal controversy has concerned not the more serious varieties of indecent assault but the more ambiguous forms, where the element of indecency is used to separate the sexual offence from the non-sexual.",2
1120,In (1988) the House of Lords upheld the conviction of a man who had spanked a young girl several times on the seat of her shorts.,2
1121,"The House distinguished, in effect, three types of case.",2
1122,"First, where the conduct would not be thought indecent by any right-minded observer, indecent assault  could not be committed.",2
1123,"Second, where right-minded observers would agree that the conduct was indecent, that would be an indecent assault.",2
1124,"In a third class of cases, where the right-minded observer would be unsure, the court would look at the defendant's motive and, only if that was indecent, would the offence be made out.",2
1125,"One result of this is that much will turn on the court's initial characterization of the incident, using the ‘right-minded person’ test.",2
1126,"That test is vague, but could it be improved upon in this context?",2
1127,Is it possible to predetermine the types of conduct regarded as indecent?,2
1128,"Should the defendant's motive be so crucial in cases where the act is not obviously indecent, in the sense that ‘right-minded persons’ would not unhesitatingly classify it as such?",2
1129,"(One might argue against the concept of ‘right-minded persons’, which moves a statistical concept ‘most people’ or ‘the ordinary citizen’and seems to seek a moral plane which is ‘right-minded’, a question-begging approach in this context.)",2
1130,Does it matter if a person derives some kind of sexual satisfaction from an act which most people or ‘right-minded persons’ would not regard as indecent?,2
1131,"There is no parallel here with punishment for attempts and other inchoate offences, because there is no proof that the defendant was aiming to do something harmful: the harmfulness of the action is supposedly constituted by the indecent motive, not by anything actually done, or about to be done, to the victim.",2
1132,The two main issues in the crime of indecent assault are therefore: whether the crime ought to be divided into two grades the more serious forms of sexual assault can be labelled separately; and how to draw the line between indecent and non-indecent contact with another.,2
1133,"There is no indecent assault where the other party consents to the conduct, and the fault element for the crime includes knowledge or recklessness whether the other party is consenting.",2
1134,"Here, as with rape, it seems sufficient to show that D ‘could not care less’ whether the other party was not consenting.",2
1135,"However, a person under the age of 16 cannot give valid consent.",2
1136,"Thus, if a woman were to have sexual intercourse with a boy under 16, this would be the offence of indecent assault by the woman the boy consented to, or instigated, the act.",2
1137,"This restriction on consent is designed for the protection of the young, to which we will now turn.",2
1138,(d) Sexual Intercourse with Girls under 16,2
1139,A male commits an offence if he has sexual intercourse with a girl under 16.,2
1140,"she consents in fact, this has no effect in law and the offence is still committed.",2
1141,"If the girl is under 13, the maximum penalty is life imprisonment, since a girl of 12 or under cannot have sufficient knowledge of the consequences of sex, or sufficient maturity of judgment to take decisions on those consequences.",2
1142,"Where the girl is aged 13 to 15, the maximum penalty is two years.",2
1143,There is a defence for a young man under 24 who has not previously been charged with a similar offence and who believes that the girl is 16 years old.,2
1144,"In practice, the vast majority of reported offences of unlawful sexual intercourse with a girl of 16 involve young men of a similar age or a few years older, and the general trend is to administer a formal caution to such persons to prosecute them.",2
1145,"Prosecution is thus reserved for the cases in which some unfair advantage has been taken of the girl, particularly where the girl is under 13 (when lack of proper understanding is assumed), where the man is considerably older than the girl, where the man held some position of trust the girl, and where there is some element of deception involved.",2
1146,The law does not specify any of these elements: everything is left to prosecutorial discretion.,2
1147,"The Criminal Law Revision Committee took the view that, if the law did try to restrict the offence in this way, it would inevitably legalize some cases which should remain the law.",2
1148,Thus the law continues to sacrifice the principle of maximum certainty (see Chapter 3.3 (i)) to the supposed dictates of practicality.,2
1149,"The law is framed widely, in the expectation that it will be enforced selectively.",2
1150,"In one particular sphere, however, other legal systems seem to disagree with the practicality argument: namely, cases of sexual intercourse with a girl under 16 committed by a person in a position of trust towards her.",2
1151,"Many countries have an offence of ‘abuse of authority’ to differentiate these crimes, the principle of fair labelling (Chapter 3.3 (1)), but anxieties about the problem of listing the types of authority (should it include persons undertaking voluntary responsibility, choirmasters and youth-club leaders?) have led to the continuation of the pragmatic all-encompassing provisions in England and Wales.",2
1152,There are sharp divisions about the fault element for the offence of unlawful sexual intercourse with a girl under 16.,2
1153,"The limited ‘defence’ of mistake about the girl's age, available to young men under 24, was explained above, and the reason for creating such a limited ‘defence’is that it has been held that the crime does not require any fault element the girl's age.",2
1154,"For many years the decision in (1875), in effect that the man is strictly liable when the girl is under 16, has been paraded by academic lawyers as the acme of injustice.",2
1155,"The decision may certainly be said to be the recent trend, that a defendant should be judged on the facts as he believes them to be; and this led the Criminal Law Revision Committee to recommend that the rules should be harmonized and that the prosecution should prove that the man realized that the girl was under 16.",2
1156,", one must question whether consistency is the highest value here.",2
1157,"Critics argue that the whole point of this offence is to provide protection for young girls, and that this will be undermined if it is open to men to seek an acquittal on the ground that the girl looked 16.",2
1158,"Without directly embracing the ‘protection’ element in this argument, it can be suggested that there should he a duty on the man to ask the girl about her age before entering into sexual relations, the answers may be untruthful in some cases.",2
1159,(e) Other Rules against Exploitation of the Vulnerable,2
1160,Mention might be made of four other special rules relating to the involvement of vulnerable persons in sexual activity.,2
1161,"The rule of strict liability age, which applies equally to indecent assault, has already been noticed.",2
1162,"Another judge-made rule is that in (1894), which provides that a person cannot be convicted as a party to an offence if the offence was created for the protection of such persons.",2
1163,"Thus, in cases where a young girl or young boy of 15 leads an adult into sexual activity, the youth cannot be convicted as a party to either unlawful sexual intercourse with a girl under 16 or indecent assault (as the case may be).",2
1164,The adult commits the offence; the law imposes on him or her the duty to resist whatever temptation is provided by the under-age person.,2
1165,"Among the specific offences designed to protect the vulnerable, there are various offences of sexual relations with mentally handicapped persons.",2
1166,"There is a crime of gross indecency with or towards a child under 14, which may be committed there is no indecent assault on the child by the adult — by inviting the child to touch the genitalia of the adult, .",2
1167,"However, there seems little reason for limiting the offence to cases involving children under 14 when the general age of consent to sexual activity stands at 16.",2
1168,And it is an offence for a man to commit gross indecency with another man: this offence usually concerns mutual masturbation or oral sex between two males (there is no equivalent offence between females).,2
1169,"The reason for discussing it here is that, under the Sexual Offences Act 1967, this offence is not committed where the act is done , between consenting males, both aged 21 or over.",2
1170,This means that it is regarded as criminal for a man of 21 to commit this offence with a consenting male under 21.,2
1171,"The age of 21 seems exceptionally high, since a person has the right to vote at 18 and the age of consent for other sexual conduct is 16.",2
1172,"Logic suggests that 16 should be the age of consent for this conduct, too, but the CLRC took the view that young men of 16 and 17 need protection from this kind of behaviour, whereas they do not from other kinds of sexual contact.",2
1173,"The anomaly is increased by the fact that, under the present law, two young men under 21 who consensually commit ‘gross indecency’ are both liable to conviction for the offence: the rule in is inapplicable here, but the maximum penalty is two years' imprisonment where the offender is under 21, compared with five years where he is over 21.",2
1174,8.7 INCEST,2
1175,"A parent or grandparent who has sexual contact with a child or grandchild may well be guilty of one of the offences already considered — rape, if there is sexual intercourse without consent; indecent assault, if there is sexual contact with a child under 16; and even gross indecency with or towards a child, if the child is under 14.",2
1176,"These other offences do not cover all eventualities, and, moreover, it may be argued with some force that child sexual abuse at home  ought to be labelled separately.",2
1177,"It is not merely a sexual offence, but one of the deepest breaches of trust which can take place in a family-based society.",2
1178,"The home ought to be a safe haven, the place where people go to get fear and violence, and it is this fundamental feeling of safety which can be destroyed by child sexual abuse.",2
1179,Incest was introduced into English law as a distinct offence by the Punishment of Incest Act 1908.,2
1180,"Although the eugenic risk (that the child of an incestuous relationship between father — daughter or brother — sister will have congenital defects) was known at the time and was probably a factor, most of the arguments of the reformers were based on the protection of children from sexual exploitation.",2
1181,"Those arguments have great force today, as increasing evidence of child sexual abuse within the family comes to that power to lead a daughter into sexual activity from a relatively early age.",2
1182,"All kinds of pressure may be exerted on the child to keep quiet about the behaviour, with sometimes disastrous effects on his or her emotional development.",2
1183,"Indeed, the primacy of this anti-exploitation rationale over eugenic reasons makes it desirable to extend the offence to cover adopted children blood-relationships.",2
1184,"The offence of incest is committed by a man who has sexual intercourse with a person whom he knows to be his granddaughter, daughter, sister or mother, and by a woman aged 16 or over who permits her grandfather, father, brother, or son to have sexual intercourse with her.",2
1185,"The first thing to notice about this definition is that, like the offence of rape, it is restricted to ‘sexual intercourse’.",2
1186,"In the context of incest this is even less defensible — first, because eugenic reasons provide the main grounds for criminalization; and second because the primary rationale of punishing the sexual exploitation of children within the family applies no less to other serious sexual behaviour, oral and anal sex.",2
1187,Surely the offence of incest should cover all cases of vaginal or anal penetration or penetration involving the penis.,2
1188,Another feature of the offence is that it applies the ages of the parties (a woman cannot commit the offence of ‘permitting’ intercourse unless she is aged 16 or over).,2
1189,"Thus the crime of incest covers sexual relations by mature adults, in situations where the rationale of punishing exploitation of the young should apply.",2
1190,"One question, therefore, is whether the age should be reduced to 16, which is the general age of consent for sexual activity.",2
1191,"There might appear to be an argument consistency here, but it is surely eclipsed by the need to recognize that many children remain dependent on their parents until they are 18.",2
1192,"Indeed, the CLRC recommended that the age should be no lower than 21.",2
1193,"Another issue is whether brother — sister incest should remain criminal where both parties are aged 18 or over: when sentencing, the courts treat this as a much less serious form of the offence than father — daughter incest, and a majority of the CLRC accepted that brother — sister incest should cease to be an offence when both parties are aged 21 or over.",2
1194,"The reasoning behind this proposal seems to be that the two parties are adult, and any exploitation deriving from the family tie seems no more likely than in other adult relationships.",2
1195,"However, adulthood begins at 18 21, and we have an example of a desire to shield those aged under 21 which may actually lead to the penalization of some brothers and sisters of that age.",2
1196,8.8 PARAMETERS OF THE LAW ON SEXUAL ASSAULT,2
1197,It is evident from this survey of English law on sexual assault that the parameters are open to considerable argument.,2
1198,"Rules of antiquity (the definition of rape, and the marital exemption), of modernity (the definition of incest), and of recent creation (the doctrine of mistake in rape) are being called into question.",2
1199,"There can be little doubt that the administration of criminal justice has paid insufficient attention to problems of sexual abuse over the years, and recent improvements in police procedures and in services for victims are to be welcomed.",2
1200,"The difficult issue is how far this movement should be taken: changes which make it easier to convict men of sexual assault on women, or parents of the sexual abuse of children, cannot be welcomed unless one has a clear conception of the rights of defendants the rights of victims.",2
1201,It is one thing to maintain that victims of sexual assault have  in the past suffered oppressive questioning by the police and oppressive cross-examination in court.,2
1202,"It is quite another thing to suggest that it is therefore proper to place higher burdens of proof on defendants, and to restrict the presentation of the defence.",2
1203,Each of these proposals deserves careful examination from both points of view.,2
1204,The starting-point must be the empirical evidence of the effects of sexual assaults.,2
1205,"These are variable, , but in many cases there are severe psychological after-effects — trauma, fear, and mistrust — which deeply affect the victim's ability to lead a normal life for some time to come.",2
1206,"It is not suggested that each offence should be ranked the seriousness of its after-effects on the particular victim — although there is an argument for assuming that young victims will be particularly damaged by unwanted sexual experiences, and therefore for regarding such offences as more serious.",2
1207,"To transfer this judgment of seriousness into desirable legal responses is no easy matter, however, for two powerful reasons.",2
1208,"First, children might refrain from reporting or giving evidence if they know that a substantial prison sentence for a member of their family is the probable outcome.",2
1209,"Second, defendants might defend cases more vigorously, causing greater trauma to child witnesses, if substantial imprisonment is probable.",2
1210,"It can therefore be argued that, serious as the offence usually is, a policy of non-custodial treatment might be preferable the effects on child victims.",2
1211,"So far as ranking the relative seriousness of sexual assaults is concerned, however, full account should be taken of the psychological effects of such offences.",2
1212,"Above all, one must avoid any tendency to equate the degree of harm with the degree of physical injury in a particular case, since the psychological harm may be far more severe.",2
1213,"This chapter has dealt chiefly with the non-consensual offences, and this is important, because it is the absence of consent which is the crucial factor in many cases of sexual assault.",2
1214,"Such offences attack the principle of freedom of choice in sexual matters, and this, together with the punishment of those who exploit the young, the mentally handicapped, and those for whom they have responsibility, should form the bedrock of the scheme of offences.",2
1215,"This is not the place to embark upon detailed discussion of possible schemes for grading sexual assaults, but questions have been raised about the exclusion from the English offence of rape of oral and anal intercourse and penetration of the vagina by other objects.",2
1216,There is evidence to suggest that victims of these other forms of serious sexual assault regard them as no less serious than rape (narrowly defined).,2
1217,"There is a strong argument for extending the offence of rape to cover these other sexual indignities, or for restructuring the law there are degrees of sexual assault.",2
1218,"The sentencing decision in (1986) marks out some of the more serious varieties of sexual assault, and this could be used as a basis for introducing a new scheme of three or four graded offences: there are precedents for this in other countries.",2
1219,"One approach would be to have first-degree sexual assault defined to include penetration involving the penis, vagina, or anus, together with the threat or infliction of grievous bodily harm; then a second-degree offence of the same nature involving a threat or infliction of actual bodily harm; and then a third-degree offence covering all other sexual assaults involving penetration, and a fourth offence to cover indecent assaults not involving penetration.",2
1220,"The CLRC did give serious consideration to dividing indecent assault into two grades, so the idea of grading is not entirely alien to England.",2
1221,"One argument sometimes raised against it is that it would lead to plea-bargaining, and thus to offenders escaping with lesser convictions and lesser sentences.",2
1222,"The fact is that this is a prominent feature of the existing law, in which there are only two major offences (rape and indecent assault) and in which some 42 of those charged with rape have a plea of guilty to indecent assault accepted by the court.",2
1223,"A more refined gradation of offences could not be worse in this respect, and might improve the fairness of the labels and sentences imposed on sexual offenders.",2
1224,"One other consequence of a fresh gradation of sexual offences might be that they would cease to be gender-specific: there are some strange inconsistencies in the law , and it is not difficult to draft offences which might be committed by males or females against males or females.",2
1225,One feature of the discussion in this chapter has been to challenge the use of the concepts of consistency and ‘inexorable logic’ as  unanswerable standards of appraisal of the law.,2
1226,"This is not to suggest that consistency is an unworthy value: the argument is rather that there is a need to decide upon the categories to which the argument of consistency is being applied, and above all to recognize that simple resort to the allegation of inconsistency might serve to conceal the conflict between a number of social interests or principles.",2
1227,"One example is the doctrine of mistake in rape: it might appear to be ‘inexorable logic’ that if the offence of rape is only committed where D knew that the woman was not consenting or was reckless her non-consent, a mistaken belief that she was consenting would lead to an acquittal.",2
1228,"The inexorable logic does not, however, establish that the result is morally or socially desirable.",2
1229,"There is a powerful argument that as far as sexual behaviour is concerned, an area in which consent makes the difference between gross violation and shared pleasure, and in which physical proximity makes it relatively easy to ask about consent, the law should in effect impose a duty to enquire.",2
1230,This would be done by limiting exculpatory mistakes to those based on reasonable grounds.,2
1231,It would partly alter the definition of rape or serious sexual assault; it would introduce an element of negligence liability; and it would also make D liable for an omission.,2
1232,"But all those changes could be justified respect for the principle of freedom of choice in sexual matters, particularly where the enquiry is so straightforward.",2
1233,"A similar argument could be mounted mistakes about age in the offences against girls and boys under 16: the basic principle of fairness to defendants underpins the subjective requirement of fault, but there is also the social policy against exploitation of the young and vulnerable.",2
1234,"This social policy might support a duty to enquire about age wherever there might be room for doubt, and the ease of compliance (the inevitable physical proximity of the parties) again favours the requirement.",2
1235,"In practice, there might be situations of doubt; a man might claim that there was nothing to alert him to the girl's age (e.g. a 15-year-old girl, who looks much older, soliciting in a street with other prostitutes).",2
1236,"Moreover, if the criminal law is to impose duties of these kinds, it should publicize them widely, to ensure compliance with the principle of legality.",2
1237,"The point of this argument is not to maintain that there would be no practical problems, but to demonstrate that there are weighty issues of principle on both sides.",2
1238,Appeal to ‘inexorable logic’ or consistency cannot conclude the argument: it over-simplifies the issues.,2
1239,"One policy, already mentioned, which should continue to shape  the law of sexual offences is the criminalization of those who exploit the young and vulnerable.",2
1240,"This is achieved through special offences and through rules invalidating apparent consent given by those under 16, and it is supported by the rule against convicting a participant who falls within the class protected by the offence concerned.",2
1241,"The relevant ages of consent in English law vary: 16 seems to be the general age, but the offence of gross indecency with or towards children only applies where the child is under 14, and the age of consent for homosexual offences is 21 and the recommendation is to lower it only to 18.",2
1242,", consistency is a proper starting-point for critical appraisal, but it is important to examine any special circumstances attendant on particular offences.",2
1243,", is there any substance in the claim that young men of 16 and 17 are more vulnerable, socially and psychologically, than young women of a similar age?",2
1244,"Certainly there appears to be some sense in restricting any changes in the law of incest it continues to be an offence for a parent or grandparent to have sexual relations with a child aged 16 or 17, because children of that age are often dependent and living at home, and so the conditions for exploitation are still present at that age.",2
1245,", the policy of using the law against those who indulge in sexual exploitation of the vulnerable may conflict with the ‘logic’ of overall consistency in age-limits, and this conflict must be acknowledged and confronted.",2
1,a Non-punitive Paradigm of Probation Practice: Some Sobering Thoughts L.R. SINGER,3
2,Lawrence Singer is an Assistant Chief Probation Officer with Merseyside Probation Service.,3
3,Beforehand he worked as a probation officer for Berkshire Probation Service and later as a research officer for Somerset Probation Service where he undertook the research reported here.,3
4,"The paradigm which is described originates from doctoral research into generic probation practice and has been presented in a book (1989, Gower).",3
5,SUMMARY,3
6,The Government White Paper proposes a radical change for probation practice.,3
7,Henceforth probation work will be an alternative to punishment but an alternative form of punishment.,3
8,This article challenges the conceptual and practical appropriateness of applying the notion of punishment to the probation context.,3
9,"Probation officers, it is argued, are concerned with establishing rules for probationers and not inflicting pain on them.",3
10,An alternative non-punitive paradigm of probation practice is described.,3
